Parada;nodo Inter Urbano;TIPO MOBILIARIO (ACTUAL);DISTRITO;DIRECCIÓN;VIAL;Nº;emplazamiento;sentido;Direccion_completa;Coord ED50_X;Coord ED50_Y;CONT PILAS;nº_linea;X ETRS89 U.T.M.;Y ETRS89 U.T.M.;Longitud;Latitud
3365;;MARQUESINA MOD XXI 4-M STD;ARGANZUELA;PLANETARIO;AV;0;DESP C/ MENESES;C/ MENDEZ ALVARO;PLANETARIO, AVD Nº0 DESP C/ MENESES C/ MENDEZ ALVARO;442216,8;4471911,4;SI;148/156/;442107,38;4471703,91;-3.682153;40.3939253
1503;;MARQUESINA MOD XXI 5-M STD;FUENCARRAL;BETANZOS;AV;0;FTE Nº 37;AV. ILUSTRACION;BETANZOS, AV. Nº0 FTE Nº 37 AV. ILUSTRACION;439823,6;4480881,1;SI;42/49/126/128/N22/;439714,22;4480673,65;-3.7112006;40.4745588
258;;MARQUESINA MOD XXI 5-M STD;CIUDAD LINEAL;NICOLAS SALMERON;CALLE;0;ANT C/ MATAMOROSA;AV LARGO CABALLERO;NICOLAS SALMERON, CALLE Nº0 ANTES C/ MATAMOROSA AV LARGO CABALLERO;446656,5;4474727,6;SI;70/106/;446547,06;4474520,05;-3.6300796;40.4195917
1893;;MARQUESINA MOD XXI 4-M STD;CHAMBERI;GENERAL MARTINEZ CAMPOS;Pº;35;C/ ZURBANO;PZA DE QUEVEDO;GENERAL MARTINEZ CAMPOS, Pº Nº35 C/ ZURBANO PZA DE QUEVEDO;441345,4;4476500;SI;5/16/61/;441235,99;4476292,52;-3.6928438;40.4352008
1611;;MARQUESINA MOD XXI 4-M STD;FUENCARRAL;PEDRO RICO;CALLE;0;DESP. C/ ARZOBISPO MORCILLO;JULIO PALACIO;PEDRO RICO, CALLE Nº0 DESP. C/ ARZOBISPO MORCILLO  JULIO PALACIO;440930,1;4481914,5;SI;67/;440820,72;4481707,05;-3.6982445;40.4839477
2666;6554;MARQUESINA MOD XXI 4-M STD;FUENCARRAL;LLANO CASTELLANO;AV;0;FTE. Nº51;AV.NTRA.SRA.VALVERDE;LLANO CASTELLANO, AV Nº0 FTE. Nº51 AV.NTRA.SRA.VALVERDE;442037,9;4482435,8;SI;66/124/137/S.E/N24/154/;441928,52;4482228,33;-3.6852224;40.4887218
2973;;MARQUESINA MOD XXI 4-M STD;BARAJAS;CANTABRIA;AV;37;-;C/ CORBETA;CANTABRIA, AV. Nº37 - C/ CORBETA;450413,3;4478878,9;SI;114/N4/;450303,87;4478671,3;-3.586123;40.4572216
3237;;MARQUESINA MOD XXI 5-M STD;FUENCARRAL;VIRGEN DE ARANZAZU;CALLE;0;SAN MODESTO;PEDRO RICO;VIRGEN DE ARANZAZU, CALLE Nº0 SAN MODESTO PEDRO RICO;441656,7;4481998,4;SI;124/137/N24/;441547,32;4481790,94;-3.6896798;40.4847549
5078;;MARQUESINA MOD XXI 5-M STD;CARABANCHEL;ANTONIO LEYVA;CALLE;13;ESQ. C/ JACINTO VERDAGUER;GTA. MARQUES VADILLO;ANTONIO LEYVA, CALLE Nº13 ESQ. C/ JACINTO VERDAGUER GTA. MARQUES VADILLO;439424,6;4472136,3;SI;116/;439315,19;4471928,83;-3.7150727;40.3957528
1117;;MARQUESINA MOD XXI 5-M STD;ARGANZUELA;PIRAMIDES;GTA;0;FTE  Pº ACACIAS;PZA LEGAZPI;PIRAMIDES, GTA Nº0 FTE  Pº ACACIAS PZA LEGAZPI;439536,2;4472644,7;SI;18/;439426,79;4472437,23;-3.7138061;40.4003408
1106;;MARQUESINA MOD XXI 5-M STD;PUENTE VALLECAS;JAVIER DE MIGUEL;CALLE;0;ESQ C/ ANTONIO FOLGUERAS;MARTINEZ RIVA;JAVIER DE MIGUEL, CALLE Nº0 ESQ C/ ANTONIO FOLGUERAS MARTINEZ RIVA;443996,5;4471240,8;SI;103/310/;443887,06;4471033,28;-3.6611252;40.3880057
2663;6855;MARQUESINA MOD XXI 5-M REDUCIDA ;FUENCARRAL;LLANO CASTELLANO;AV;13;ESQ C/ MANUEL TOVAR;MOURICIO LEJENDRE;LLANO CASTELLANO, AV Nº13 ESQ C/ MANUEL TOVAR MOURICIO LEJENDRE;442090,5;4482189,5;SI;66/124/137/S.E/N24/154/;441981,12;4481982,03;-3.6845792;40.4865067
2722;;MARQUESINA MOD XXI 5-M STD;MORATALAZ;VINATEROS;Cº;106;ESQ. C/ MARROQUINA;C/ PICO ARTILLEROS;VINATEROS, CAMINO Nº106 ESQ. C/ MARROQUINA C/ PICO ARTILLEROS;445129,1;4473552,7;SI;71/;445019,66;4473345,17;-3.6479813;40.4089081
2726;;MARQUESINA MOD XXI 5-M STD;MORATALAZ;VINATEROS;Cº;102;FTE. C/ CORREGIDOR JOSE PASAMONTE;C/ PICO ARTILLEROS;VINATEROS, CAMINO Nº102 FTE. C/ CORREGIDOR JOSE PASAMONTE C/ PICO ARTILLEROS;444948,9;4473631;SI;71/;444839,46;4473423,47;-3.6501117;40.4096016
2503;;MARQUESINA MOD XXI 5-M STD;CHAMARTIN;VICTOR DE LA SERNA;CALLE;2;FTE  Nº 1;C/PARAGUAY;VICTOR DE LA SERNA, CALLE Nº2 FRENTE AL Nº 1 C/PARAGUAY;442965,7;4478362,2;SI;52/;442856,29;4478154,71;-3.6739088;40.4520892
411;;MARQUESINA MOD XXI 4-M REDUCIDA;CHAMARTIN;RAMON Y CAJAL;AV;69;FTE Nº 58;CONCHA ESPINA;RAMON Y CAJAL, AVD Nº69 FTE Nº 58 CONCHA ESPINA;443424,1;4478405,4;SI;43/120/;443314,69;4478197,9;-3.668507;40.4525097
385;;MARQUESINA MOD XXI 4-M STD;HORTALEZA;MOSCATELAR;CALLE;0;JTO Nº 26 DE C/ ULISES;C/SILVANO;MOSCATELAR, CALLE Nº0 JTO Nº 26 DE C/ ULISES C/SILVANO;444693,2;4478911,9;SI;120/122/;444583,79;4478704,39;-3.6535853;40.457158
1101;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;CARLOS MARTIN ALVAREZ;CALLE;77;ESQ. AV. SAN DIEGO;AV. ALBUFERA;CARLOS MARTIN ALVAREZ, CALLE Nº77 ESQ. AV. SAN DIEGO AV. ALBUFERA;443547,2;4471004;SI;103/111/;443437,76;4470796,49;-3.6663975;40.3858422
2514;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;PIO FELIPE;CALLE;0;FTE ALCAMPO;MORATALAZ;PIO FELIPE, CALLE Nº0 FTE ALCAMPO MORATALAZ;444626,5;4471720,2;SI;54/143/;444517,06;4471512,68;-3.6537447;40.3923666
3404;;MARQUESINA MOD XXI 5-M STD;SAN BLAS;ALCALA;CALLE;0;FTE. CIUDAD PEGASO;PUERTA DEL SOL;ALCALA, CALLE Nº0 FTE. CIUDAD PEGASO PUERTA DEL SOL;449534,9;4478077,2;SI;77/N5/;449425,47;4477869,61;-3.5964185;40.4499465
1676;;MARQUESINA MOD XXI 5-M STD;TETUAN;OFELIA NIETO;CALLE;4;-;Bº DEL PILAR;OFELIA NIETO, CALLE Nº4 - Bº DEL PILAR;439825,7;4479047,7;SI;44/128/;439716,31;4478840,25;-3.7110018;40.458043
1678;;MARQUESINA MOD XXI 4-M STD;TETUAN;OFELIA NIETO;CALLE;0;ANT C/ VILLAMIL;Pº DE LA DIRECCION;OFELIA NIETO, CALLE ANT C/ VILLAMIL  Pº DE LA DIRECCION;440024,9;4479427,1;SI;44/128/;439915,51;4479219,65;-3.7086885;40.4614752
1680;;MARQUESINA MOD XXI 5-M STD;TETUAN;VILLAAMIL;CALLE;0;FTE C/ SAN RESTITUTO;Cº DEL CHORRILLO;VILLAAMIL, CALLE Nº0 FTE C/ SAN RESTITUTO  Cº DEL CHORRILLO;439951,4;4479786,4;SI;128/;439842,02;4479578,95;-3.7095893;40.4647066
1679;;MARQUESINA MOD XXI 5-M STD;MONCLOA-ARAVACA;OFELIA NIETO;CALLE;69;-;FRANCOS RGUEZ.;OFELIA NIETO, CALLE Nº69 - FRANCOS RGUEZ.;439999,8;4479427,1;SI;44/128/;439890,41;4479219,65;-3.7089845;40.4614734
2389;;MARQUESINA MOD XXI 4-M STD;CHAMBERI;SAN FRANCISCO DE SALES;Pº;1;ESQ. PZA CRISTO REY;PZA CRISTO REY;SAN FRANCISCO DE SALES, Pº Nº1 ESQ. PZA CRISTO REY PZA CRISTO REY;439296,5;4477019,7;SI;44/N21/;439187,11;4476812,24;-3.7170487;40.4397354
1875;;MARQUESINA MOD XXI 5-M STD;CENTRO;BAILEN;CALLE;12;ESQ C/ MAYOR;PUERTA TOLEDO;BAILEN, CALLE Nº12 ESQ C/ MAYOR PUERTA TOLEDO;439561,9;4474243,9;SI;3/148/N16/ ;439452,5;4474036,44;-3.7136553;40.4147491
3811;;MARQUESINA MOD XXI 5-M STD;SALAMANCA;DR. ESQUERDO;CALLE;0;FTE Nº 3 (ISLETA);CONDE CASAL;DR. ESQUERDO, CALLE Nº0 FTE Nº 3 (ISLETA) CONDE CASAL;443404,2;4475624,1;SI;2/;443294,78;4475416,6;-3.6684936;40.427453
149;;MARQUESINA MOD XXI 4-M REDUCIDA ;SALAMANCA;DR. ESQUERDO;CALLE;33;FTE Nº 22;MANUEL BECERRA;DR. ESQUERDO, CALLE Nº33 FRENTE AL Nº 22 MANUEL BECERRA;443402,2;4475334,9;SI;2/56/71/143/156/C2/;443292,78;4475127,4;-3.6684914;40.4248476
5079;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;ANTONIO LEYVA;CALLE;78;ESQ. C/ ANTOÑITA JIMENEZ;PZA. FDEZ. LADREDA;ANTONIO LEYVA, CALLE Nº78 ESQ. C/ ANTOÑITA JIMENEZ PZA. FDEZ. LADREDA;439328,3;4471457,6;SI;116/;439218,89;4471250,13;-3.7161425;40.3896317
1014;;MARQUESINA MOD XXI 5-M STD;PUENTE VALLECAS;ALBUFERA;AV;0;JTO.C/ SANTILLANA DEL MAR Nº 15 (2ºMARQ);CIUDAD DE BARCELONA;ALBUFERA, AV Nº0 JTO.C/ SANTILLANA DEL MAR Nº 15 (2ºMARQ) CIUDAD DE BARCELONA;445307,5;4471486,3;SI;58/103/143/N25/;445198,05;4471278,77;-3.6457011;40.3903045
2362;;MARQUESINA MOD XXI 5-M STD;ARGANZUELA;SEGOVIA;RDA;32;ESQ C/ LIMON;PUERTA TOLEDO;SEGOVIA, RONDA Nº32 ESQ C/ LIMON PUERTA TOLEDO;439402,1;4473503,9;SI;C2/;439292,7;4473296,44;-3.7154681;40.4080712
140;11317;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;ARTURO SORIA;CALLE;340;PROX. C/ LAUD;M-40;ARTURO SORIA, CALLE Nº340 PROX. C/ LAUD M-40;443785,4;4481720,6;SI;125/129/150/N1/158/;443676,01;4481513,11;-3.6645405;40.4823992
244;;MARQUESINA MOD XXI 5-M STD;CIUDAD LINEAL;HERMANOS GARCIA NOBLEJAS;CALLE;68;ANT C/ LUIS CAMPOS (2ª MQ);PZA ALSACIA;HERMANOS GARCIA NOBLEJAS, CALLE Nº68 ANTES C/ LUIS CAMPOS (2ª MQ) PZA ALSACIA;446501,7;4475802,8;SI;4/38/48/70/N6/N203/;446392,26;4475595,25;-3.6319949;40.4292677
199;;MARQUESINA MOD XXI 5-M REDUCIDA ;RETIRO;IBIZA;CALLE;43;-;AV MENEDEZ PELAYO;IBIZA, CALLE Nº43 - AV MENEDEZ PELAYO;443030,3;4474602,7;SI;2/N8/;442920,88;4474395,2;-3.6728095;40.4182261
911;;MARQUESINA MOD XXI 4-M STD;LATINA;EXTREMADURA;Pº;157;POX. C/HUERTA DE CASTAÑEDA;M-30;EXTREMADURA, Pº Nº157 POX. C/HUERTA DE CASTAÑEDA M-30;437125,3;4473563,2;SI;33/36/39/65/N19/;437015,91;4473355,75;-3.742305;40.4084364
2186;;MARQUESINA MOD XXI 5-M ESTRECHA ;PUENTE VALLECAS;EDUARDO REQUENAS;CALLE;0;FTE AMBULATORIO;SIERRA MOLINA;EDUARDO REQUENAS, CALLE Nº0 FTE AMBULATORIO SIERRA MOLINA;443520,9;4471356,8;SI;24/;443411,46;4471149,29;-3.6667387;40.3890186
379;7545;MARQUESINA MOD XXI 5-M STD;CARABANCHEL;EUGENIA DE MONTIJO;CALLE;100;ESQ PZA PARTERRE;LEGANES;EUGENIA DE MONTIJO, CALLE Nº100 ESQ PZA PARTERRE  LEGANES;436355,9;4469873,3;SI;35/147/N17/481/482/486/491/492/493/N802/N803/N804/;436246,5;4469665,85;-3.7510029;40.3751376
2169;;MARQUESINA MOD XXI 5-M STD;SALAMANCA;ALCALDE SAINZ DE BARANDA;CALLE;0;FTE Nº 92;DR. ESQUERDO;ALCALDE SAINZ DE BARANDA,CALLE Nº0  FTE Nº 92 DR. ESQUERDO;443934,4;4474956,7;SI;15/28/71/N6/;443824,97;4474749,19;-3.6621847;40.4214766
5489;;MARQUESINA MOD XXI 4-M STD;VICALVARO;COMUNIDADES (DE LAS);AV;0;JTO. CENTRO DE TRANSFUSION;BULEVAR JOSÉ PRAT;COMUNIDADES (DE LAS), AV Nº0 JTO. CENTRO DE TRANSFUSION BULEVAR JOSÉ PRAT;447874,5;4472134,5;SI;71/;447765,04;4471926,93;-3.6155105;40.3963085
4619;;MARQUESINA MOD XXI 5-M STD;USERA;AVENA;CALLE;0;FTE Nº 2;C/CAMPO DE LA PALOMA;AVENA, CALLE Nº0 FTE Nº 2 C/CAMPO DE LA PALOMA;439354,3;4470126,4;SI;78/;439244,88;4469918,93;-3.7157094;40.3776415
373;;MARQUESINA MOD XXI 5-M STD;LATINA;GENERAL FANJUL;AV;20;(2 MARQ);AV AVIACION;GENERAL FANJUL, AV. Nº20 (2 MARQ) AV AVIACION;434116,8;4470628,5;SI;34/;434007,42;4470421,08;-3.7774547;40.3817668
621;;MARQUESINA MOD XXI 4-M STD;LATINA;DUQUESA DE PARCENT;CALLE;4;DESP GTA LOS CARMENES;C/ CAMARENA;DUQUESA DE PARCENT, CALLE Nº4 DESPUES GTA LOS CARMENES C/ CAMARENA;436931,9;4472104,8;SI;25/31/N18/;436822,51;4471897,35;-3.7444395;40.3952838
365;;MARQUESINA MOD XXI 5-M STD;LATINA;GENERAL ROMERO BASART;CALLE;0;FTE Nº 54;GENERAL FANJUL;GENERAL ROMERO BASART, CALLE Nº0 FTE Nº 54 GENERAL FANJUL;434545,1;4470190;SI;17/34/139/;434435,72;4469982,57;-3.7723643;40.3778503
1082;;MARQUESINA MOD XXI 5-M REDUCIDA;CIUDAD LINEAL;DAROCA;AV;90;FTE C/ LAGO CONSTANZA;VICALVARO;DAROCA, AV Nº90 FTE C/ LAGO CONSTANZA VICALVARO;445406,3;4475448,5;SI;106/N7/;445296,87;4475240,97;-3.6448774;40.4260049
229;;MARQUESINA MOD XXI 5-M REDUCIDA ;CIUDAD LINEAL;ARTURO SORIA;CALLE;110;DESP. C/ JOSE Mª CAVERO;M-40;ARTURO SORIA, CALLE Nº110 DESP. C/ JOSE Mª CAVERO M-40;445072,6;4477787,1;SI;21/170/114/N4/;444963,18;4477579,58;-3.6490135;40.4470503
1086;;MARQUESINA MOD XXI 5-M STD;CIUDAD LINEAL;FRANCISCO L. CABALLERO;AV;0;ANT. C/ ARRIGA;AV DAROCA;FRANCISCO L. CABALLERO, AV. Nº0 ANT. C/ ARRIGA AV DAROCA;445944,1;4475122,6;SI;106/;445834,66;4474915,06;-3.6385102;40.4231041
1174;7664;MARQUESINA MOD XXI 5-M STD;VILLAVERDE;ANDALUCIA;AV;0;DESP. C/ BOHEMIOS;AV ANDALUCIA;ANDALUCIA, AV Nº0 DESP. C/ BOHEMIOS AV ANDALUCIA;441238;4467697,3;SI;22/59/79/85/447/448/;441128,54;4467489,81;-3.6932968;40.3558938
882;;MARQUESINA MOD XXI 5-M STD;LATINA;EXTREMADURA;Pº;218;-;EXTREMADURA;EXTREMADURA, Pº Nº218 -  EXTREMADURA;436617,1;4473356,8;SI;36/39/65/N19/;436507,71;4473149,36;-3.7482734;40.4065385
2324;;MARQUESINA MOD XXI 5-M REDUCIDA;LATINA;SEBASTIAN ALVARO;CALLE;0;JTO CTRA EXTREMADURA;CTRA ARAVACA;SEBASTIAN ALVARO, CALLE Nº0 JTO CTRA EXTREMADURA CTRA ARAVACA;434541,1;4471942,8;SI;36/;434431,73;4471735,38;-3.7725917;40.39364
892;;MARQUESINA MOD XXI 5-M STD;LATINA;EXTREMADURA;Pº;324;ESQ C/ CARABIAS;CTRA EXTREMADUR;EXTREMADURA, Pº Nº324 ESQ C/ CARABIAS CTRA EXTREMADUR;434900,4;4472260,6;SI;36/39/N19/N501/N502/N503/N504/N905/511/512/513/514/516/518/521/522/523/528/534/573/581/495/;434791,03;4472053,17;-3.7683909;40.3965309
884;;MARQUESINA MOD XXI 5-M REDUCIDA ;LATINA;EXTREMADURA;Pº;250;-;EXTREMADURA;EXTREMADURA, Pº Nº250 - EXTREMADURA;436320,2;4473216,3;SI;36/39/65/N19/;436210,82;4473008,86;-3.751758;40.4052501
910;;MARQUESINA MOD XXI 5-M REDUCIDA ;LATINA;EXTREMADURA;Pº;0;ESQ. FUENTE DE LIMA;M-30;EXTREMADURA, Pº Nº0 ESQ. FUENTE DE LIMA M-30;433563,8;4470887,6;SI;39/N19/560/;433454,43;4470680,18;-3.783996;40.3840568
893;;MARQUESINA MOD XXI 5-M STD;LATINA;EXTREMADURA;Pº;0;ESQ. PADRE PIQUER (2ª MQ);M-30;EXTREMADURA, Pº Nº0 ESQ. PADRE PIQUER (2ª MQ) M-30;434875;4472195,3;SI;39/N19/N501/N502/N503/N504/511/512/513/514/516/518/521/522/523/528/534/581/;434765,63;4471987,87;-3.7686835;40.3959407
891;;MARQUESINA MOD XXI 5-M STD;LATINA;EXTREMADURA;Pº;0;JTO HIDROELECTRICA;M-30;EXTREMADURA, Pº Nº0 JTO HIDROELECTRICA M-30;435311,2;4472620,3;SI;36/39/;435201,82;4472412,87;-3.7635874;40.3998033
889;;MARQUESINA MOD XXI 5-M STD;LATINA;EXTREMADURA;Pº;0;ENTRADA BATAN;M-30;EXTREMADURA, Pº Nº0 ENTRADA BATAN M-30;435665,1;4472871;SI;36/39/N19/;435555,72;4472663,57;-3.7594428;40.4020892
3338;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;PABLO NERUDA;AV;0;FTE. Nº32;MORATALAZ;PABLO NERUDA, AVD Nº0 FTE. Nº32 MORATALAZ;445501;4471455,8;SI;142/;445391,55;4471248,26;-3.6434187;40.3900424
326;;MARQUESINA MOD XXI 4-M STD;ARGANZUELA;ACACIAS;Pº;0;FTE Nº 43;GTA PIRAMIDES;ACACIAS, Pº Nº0 FTE Nº 43 GTA PIRAMIDES;439857,5;4472942,6;SI;34/36/62/116/118/119/N12/N15/;439748,09;4472735,13;-3.7100483;40.4030478
1825;;MARQUESINA MOD XXI 5-M STD;VICALVARO;BULEVAR JOSE PRAT;;24;ESQ. BULEVAR INDALALECIO PRIETO;AV DE LA DEMOCRACIA;BULEVAR JOSE PRAT Nº24 ESQ. BULEVAR INDALALECIO PRIETO AV DE LA DEMOCRACIA;447306,2;4472230,8;SI;130/;447196,74;4472023,24;-3.6222147;40.3971403
2291;;MARQUESINA MOD XXI 5-M REDUCIDA;MORATALAZ;LUIS DE HOYOS SAINZ;CALLE;0;ESQ C/ FUENTE CARRANTONA;C/ PICO ARTILLEROS;LUIS DE HOYOS SAINZ, CALLE Nº0 ESQ C/ FUENTE CARRANTONA C/ PICO ARTILLEROS;446222,7;4472979;SI;32/;446113,25;4472771,45;-3.6350448;40.4038112
885;;MARQUESINA MOD XXI 5-M STD;LATINA;EXTREMADURA;Pº;0;C/ CARLINA (2ª MQ);M-30;EXTREMADURA, Pº Nº0 C/ CARLINA (2ª MQ) M-30;436355,9;4473198;SI;518/521/522/523/528/534/581/36/39/N19/N501/N502/N503/N504/511/512/513/514/516/;436246,52;4472990,56;-3.7513354;40.405088
1883;;MARQUESINA MOD XXI 5-M STD;CENTRO;GRAN VIA DE SAN FRANCISCO;CALLE;0;ESQ GTA PUERTA TOLEDO;PUERTA TOLEDO;GRAN VIA DE SAN FRANCISCO, CALLE Nº0 ESQ GTA PUERTA TOLEDO PUERTA TOLEDO;439683,1;4473407,6;SI;3/148/N16/;439573,69;4473200,13;-3.7121476;40.4072241
364;;MARQUESINA MOD XXI 5-M STD;LATINA;GENERAL ROMERO BASART;CALLE;80;ANT C/ JOSE DE CADALSO;G.MILLAN ASTRAY;GENERAL ROMERO BASART, CALLE Nº80 ANTES C/ JOSE DE CADALSO G.MILLAN ASTRAY;434815,5;4470111,7;SI;34/N19/;434706,11;4469904,27;-3.7691713;40.3771662
907;;MARQUESINA MOD XXI 5-M REDUCIDA ;LATINA;GENERAL SALIQUET;AV;0;FTE Nº 2;ALDEANUEVA VERA;GENERAL SALIQUET, AV. Nº0 FTE Nº 2 ALDEANUEVA VERA;434263,2;4470087,6;SI;39/;434153,82;4469880,17;-3.7756743;40.3769056
585;;MARQUESINA MOD XXI 5-M REDUCIDA;LATINA;GENERAL ROMERO BASART;CALLE;50;FTE  Nº 69;C/GRAL MILLAN ASTRAY;GENERAL ROMERO BASART, CALLE Nº50 FRENTE AL Nº 69 C/GRAL MILLAN ASTRAY;434391,1;4470288,4;SI;17/34/117/139/;434281,72;4470080,97;-3.7741884;40.3787246
647;;MARQUESINA MOD XXI 5-M REDUCIDA;LATINA;AVIACION;AV;0;ESQ C/ MONROY;CTRA. EXTREMADURA;AVIACION, AV Nº0 ESQ C/ MONROY CTRA. EXTREMADURA;433516,3;4470225,2;SI;39/139/N19/;433406,93;4470017,78;-3.7844863;40.3780859
328;;MARQUESINA MOD XXI 4-M REDUCIDA ;ARGANZUELA;ACACIAS;Pº;69;ESQ GTA PIRAMIDES A 25MTS;GTA EMBAJADORES;ACACIAS, Pº Nº69 ESQ GTA PIRAMIDES A 25MTS GTA EMBAJADORES;439585,2;4472731;SI;34/36/62/116/118/119/N12/N15/;439475,79;4472523,53;-3.7132369;40.4011218
2626;;MARQUESINA MOD XXI 5-M STD;MONCLOA-ARAVACA;METRO BATAN;;0;ESQ. Pº DE LA VENTA;Pº DE LA VENTA;METRO BATAN Nº0 ESQ. Pº DE LA VENTA Pº DE LA VENTA;436259,9;4473457,7;SI;65/;436150,52;4473250,26;-3.7524928;40.4074201
2421;;MARQUESINA MOD XXI 4-M STD;ARGANZUELA;ANCORA;CALLE;1;ESQ. Pº DELICIAS;PALOS DE LA FRONTERA;ANCORA, CALLE Nº1 ESQ. Pº DELICIAS PALOS DE LA FRONTERA;441273,7;4472934,5;SI;8/47/55/102/247/;441164,28;4472727,02;-3.6933594;40.403076
782;;MARQUESINA MOD XXI 5-M REDUCIDA ;SALAMANCA;FRANCISCO SILVELA;CALLE;0;LADO OPUESTO Nº 9;AV AMERICA;FRANCISCO SILVELA, CALLE (1ª MAR) Nº0 LADO OPUESTO Nº 9 AV AMERICA;443310;4475833,4;SI;REFUGIO;443200,58;4475625,9;-3.6696227;40.429332
251;;MARQUESINA MOD XXI 5-M STD;SAN BLAS;HERMANOS GARCIA NOBLEJAS;CALLE;0;FTE  Nº 158;C/ARTURO SORIA;HERMANOS GARCIA NOBLEJAS, CALLE Nº0 FRENTE AL Nº 158 C/ARTURO SORIA;446774,5;4475366,8;SI;70/;446665,06;4475159,25;-3.6287424;40.4253575
1084;;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;FRANCISCO L. CABALLERO;AV;0;DESP. AV DAROCA;HNOS.GªNOBLEJAS;FRANCISCO L. CABALLERO, AV. Nº0 DESP. AV DAROCA HNOS.GªNOBLEJAS;445991,3;4475095,8;SI;106/N7/;445881,86;4474888,26;-3.6379516;40.4228657
2176;;MARQUESINA MOD XXI 4-M REDUCIDA;RETIRO;ALFONSO XII;CALLE;58;ESQ. C/ DR. VELASCO;Pº INFANTA ISABEL;ALFONSO XII, CALLE Nº58 ESQ. C/ DR. VELASCO Pº INFANTA ISABEL;441663,2;4473606,3;SI;19/;441553,78;4473398,82;-3.6888313;40.4091553
2540;;MARQUESINA MOD XXI 5-M STD;CARABANCHEL;SANTA Mª DE LA CABEZA;Pº;0;ESQ C/DEL ZUJAR;PZ FEZNANDEZ LADREDA;SANTA Mª DE LA CABEZA, Pº Nº0 ESQ C/DEL ZUJAR PZ FEZNANDEZ LADREDA;439397,4;4471248,4;SI;55/60/N17/;439287,99;4471040,93;-3.7153085;40.3877522
2596;;MARQUESINA MOD XXI 5-M REDUCIDA ;USERA;SANTA Mª DE LA CABEZA;Pº;0;ESQ C/ SAN FILIBERTO A 15 M.;M-30;SANTA Mª DE LA CABEZA, Pº Nº0 ESQ C/ SAN FILIBERTO A 15 M. M-30;439314,5;4471002;SI;60/;439205,09;4470794,53;-3.7162617;40.3855264
2592;;MARQUESINA MOD XXI 4-M STD;ARGANZUELA;EMBAJADORES;CALLE;61;GTA EMBAJADORES A 50MTS;GTA EMBAJADORES;EMBAJADORES, CALLE Nº61 GTA EMBAJADORES A 50MTS GTA EMBAJADORES;440568,8;4473060,7;SI;60/78/148/N17/;440459,39;4472853,23;-3.7016775;40.4041628
920;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;ANTONIO LOPEZ;CALLE;42;FTE C/ TOMASA RUIZ;AV ANDALUCIA;ANTONIO LOPEZ, CALLE Nº42 FTE C/ TOMASA RUIZ AV ANDALUCIA;439740;4472116,4;SI;23/N15/;439630,59;4471908,93;-3.7113546;40.3955964
880;;MARQUESINA MOD XXI 4-M ESTRECHA CON LUMINARIA;LATINA;EXTREMADURA;Pº;147;-;C/ SEGOVIA;EXTREMADURA, Pº Nº147 - C/ SEGOVIA;437389,7;4473688,6;SI;31/33/36/39/65/N18/N19/;437280,31;4473481,15;-3.7392015;40.409586
931;;MARQUESINA MOD XXI 4-M STD;USERA;ANTONIO LOPEZ;CALLE;151;ESQ C/ SAN SERAPIO;GTA CADIZ;ANTONIO LOPEZ, CALLE Nº151 ESQ C/ SAN SERAPIO GTA CADIZ;440837,3;4471198,2;SI;23/123/N12/;440727,88;4470990,72;-3.6983403;40.3874035
5033;;MARQUESINA MOD XXI 4-M STD;VICALVARO;TREN DE ARGANDA;CALLE;0;ESQ BULEVAR INDALECIO PRIETO;BULEVAR INDALEC;TREN DE ARGANDA, CALLE Nº0 ESQ BULEVAR INDALECIO PRIETO BULEVAR INDALEC;447537,5;4472967,6;SI;8/;447428,05;4472760,03;-3.61955;40.4037924
3305;;MARQUESINA MOD XXI 5-M STD;PUENTE VALLECAS;PABLO NERUDA;AV;77;ANT DE BUENOS AIRES;FUENTE CARRANTONA;PABLO NERUDA, AVD Nº77 ANTES DE BUENOS AIRES FUENTE CARRANTONA;444627,9;4470488,5;SI;136/144/N11/;444518,45;4470280,97;-3.6536211;40.3812707
305;;MARQUESINA MOD XXI 5-M STD;CHAMARTIN;ALFONSO XIII;AV;116;ANT C/ DEL ASTER;C/ FRAY BERNARDINO;ALFONSO XIII, AV Nº116  ANTES C/ DEL ASTER C/ FRAY BERNARDINO;443557,6;4478945,5;SI;40/;443448,19;4478738;-3.6669808;40.4573843
3307;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;PABLO NERUDA;AV;83;DESP. C/ HISTORIAS DE LA RADIO;FUENTE CARRANTONA;PABLO NERUDA, AVD Nº83 DESP. C/ HISTORIAS DE LA RADIO FUENTE CARRANTONA;444353,4;4470491,2;SI;136/144/N11/;444243,95;4470283,68;-3.656855;40.3812768
