"i","j","distance","traffic_time","base_time","route_lat","route_long","route_dist","route_time","start_street_side","start_street_name","stop_street_side","stop_street_name"
6,10,4254,1042,924,40.426383,-3.7131965,538,130,"right","Plaza de San Francisco","right","Calle de Génova"
6,10,4254,1042,924,40.4306102,-3.7162435,867,146,"right","Plaza de San Francisco","right","Calle de Génova"
6,10,4254,1042,924,40.4296231,-3.7061155,295,48,"right","Plaza de San Francisco","right","Calle de Génova"
6,10,4254,1042,924,40.429076,-3.7027252,70,15,"right","Plaza de San Francisco","right","Calle de Génova"
6,10,4254,1042,924,40.428915,-3.7019205,480,78,"right","Plaza de San Francisco","right","Calle de Génova"
6,10,4254,1042,924,40.42781,-3.6964488,122,23,"right","Plaza de San Francisco","right","Calle de Génova"
6,10,4254,1042,924,40.4273701,-3.6951613,41,4,"right","Plaza de San Francisco","right","Calle de Génova"
6,10,4254,1042,924,40.4271555,-3.6947751,0,0,"right","Plaza de San Francisco","right","Calle de Génova"
7,10,3170,1179,1164,40.4116523,-3.7106216,13,18,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4116094,-3.7104821,200,69,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4125428,-3.7084651,131,60,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4135621,-3.707757,36,11,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4133475,-3.7074351,217,68,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4125857,-3.7050855,139,62,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4125106,-3.7034547,166,70,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4139268,-3.7028432,52,18,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.41412,-3.7034011,52,18,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4145169,-3.7031114,326,114,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4166198,-3.7004399,147,41,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4165661,-3.6987019,202,84,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4181969,-3.6985624,71,25,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4180467,-3.6993456,141,48,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4192805,-3.6997426,53,33,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4197526,-3.699646,133,37,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4200101,-3.7011802,817,278,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4265547,-3.6967921,17,9,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4264474,-3.6966527,87,50,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4259002,-3.6959231,170,51,"right","Plaza del Humilladero","right","Calle de Campoamor"
7,10,3170,1179,1164,40.4271555,-3.6947751,0,0,"right","Plaza del Humilladero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4097557,-3.6933053,131,57,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4108691,-3.6933267,200,71,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4112661,-3.6956334,144,56,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4125643,-3.6956441,122,42,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4136586,-3.6956656,77,25,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4143453,-3.6957085,156,67,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.41574,-3.6958802,144,75,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4168558,-3.6955154,243,84,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4166949,-3.69838,169,70,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4181969,-3.6985624,71,25,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4180467,-3.6993456,141,48,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4192805,-3.6997426,53,33,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4197526,-3.699646,133,37,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4200101,-3.7011802,817,278,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4265547,-3.6967921,17,9,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4264474,-3.6966527,87,50,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4259002,-3.6959231,170,51,"left","Calle del Cenicero","right","Calle de Campoamor"
8,10,2875,1094,1078,40.4271555,-3.6947751,0,0,"left","Calle del Cenicero","right","Calle de Campoamor"
9,10,2310,489,428,40.427282,-3.7138455,435,114,"right","Calle de la Princesa","right","Calle de Génova"
9,10,2310,489,428,40.4306102,-3.7162435,867,146,"right","Calle de la Princesa","right","Calle de Génova"
9,10,2310,489,428,40.4296231,-3.7061155,295,48,"right","Calle de la Princesa","right","Calle de Génova"
9,10,2310,489,428,40.429076,-3.7027252,70,15,"right","Calle de la Princesa","right","Calle de Génova"
9,10,2310,489,428,40.428915,-3.7019205,480,78,"right","Calle de la Princesa","right","Calle de Génova"
9,10,2310,489,428,40.42781,-3.6964488,122,23,"right","Calle de la Princesa","right","Calle de Génova"
9,10,2310,489,428,40.4273701,-3.6951613,41,4,"right","Calle de la Princesa","right","Calle de Génova"
9,10,2310,489,428,40.4271555,-3.6947751,0,0,"right","Calle de la Princesa","right","Calle de Génova"
